Date,Open,High,Low,Close,Volume,Stock,Ticker,Sector,Year,Month,Month_Name,Quarter,Daily_return,Volatility_30D
2020-08-10,892.5016297749139,922.2710368532817,892.5016297749139,909.1500244140625,8697180,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,2.5669497380071293,1.8517439309272365
2020-08-11,913.830625350266,918.3852059483794,884.7492097694233,890.7379760742188,6457605,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-2.025193625409638,1.89821553979658
2020-08-12,886.6873036230687,887.636960715352,869.0601514726123,875.6691284179688,5353620,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-1.6917261934495609,1.9256499700469587
2020-08-13,881.8711701764818,889.6817690026638,870.5525297995845,872.5875854492188,4550210,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-0.35190722942548547,1.9316155230723713
2020-08-14,877.2195804402515,888.8192252220938,866.3370876288137,875.911376953125,5753920,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,0.3809120779772579,1.9296626579301583
2020-08-17,875.9211171397216,885.7182711295808,872.1902114725217,875.8629760742188,3388330,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-0.005525773517700561,1.9175822178253508
2020-08-18,879.5162043623133,883.7219382202148,870.6687082667381,876.1051635742188,3252160,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,0.027651300102382592,1.8709100417311673
2020-08-19,879.9040092386502,883.576715032908,867.5194288239941,870.0680541992188,4036070,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-0.6890850123940084,1.8742232669866712
2020-08-20,869.2442910959649,877.3068539370505,864.6121693818288,867.5,4033835,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-0.29515555557114714,1.8795852646483353
2020-08-21,876.0276397254406,876.0276397254406,867.0347612281793,870.1648559570312,2438510,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,0.3071880065742105,1.8792391899548253
2020-08-24,870.1648577058367,873.5274575411067,857.6155561008136,866.831298828125,3676190,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-0.3830948935808154,1.8862114415014624
2020-08-25,870.2133284700401,870.6784569792957,856.6465282489036,858.1388549804688,3010780,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-1.0027838011165024,1.8776731322269704
2020-08-26,858.7785171461726,863.0229924864369,852.7703505741791,859.5053100585938,3460010,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,0.15923472876147038,1.8690290923141664
2020-08-27,860.9879454688482,866.0076548033361,856.0651773449229,859.94140625,4518315,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,0.050738045047848956,1.8069717126392144
2020-08-28,864.3990222765837,865.5619027457292,845.1729014068434,847.7893676757812,5814245,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-1.4131240205319195,1.8224188992531587
2020-08-31,847.9250683867244,857.6156405968585,817.2350427582667,826.5476684570312,5944120,Dr Reddys,DRREDDY.NS,Pharma,2020,8,August,3,-2.5055397046301997,1.883356875025573
2020-09-01,827.7879453720902,848.0994039176187,820.2099707361017,843.4576416015625,4063205,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,2.045855767290239,1.8893932857469702
2020-09-02,843.3219655893663,852.266343953351,836.6258068597876,843.6126708984375,3018485,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,0.018380211314550365,1.8881857480536293
2020-09-03,847.8378695117262,865.5619648221298,841.1708099133627,859.1952514648438,4691970,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,1.8471250022609187,1.8926918641828587
2020-09-04,852.7702632482649,868.9438289023242,831.8289531379886,837.7498779296875,6774000,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,-2.49598371250237,1.9312326548045575
2020-09-07,841.9459511501154,859.7475264955078,832.4685437094585,856.617431640625,6153985,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,2.2521702727745563,1.9453908566762748
2020-09-08,865.3681096505103,868.5659866922473,838.9710000693015,842.8472290039062,7357755,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,-1.6075090382349,1.9742097795450024
2020-09-09,843.0604153005191,861.298080013408,840.2889257348138,858.4781494140625,6175435,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,1.854537794308131,1.6579320000660085
2020-09-10,864.3989709100811,864.786617425613,841.2481815859373,848.9231567382812,4355845,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,-1.1130152447447639,1.3923916235066331
2020-09-11,852.7702779203147,861.8794386385396,847.9249922503129,853.0803833007812,4434725,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,0.489705873788715,1.3960723507874808
2020-09-14,857.353883190285,857.353883190285,840.3663427054197,845.8124389648438,2924530,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,-0.8519647712230793,1.402409765320936
2020-09-15,847.915398605911,881.648279307163,847.450270050127,860.978271484375,12522330,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,1.79304912305287,1.370647428565431
2020-09-16,863.4299283012664,901.37818060706,854.9022371350094,896.93994140625,14898945,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,4.1768382679245875,1.5744465747444039
2020-09-17,911.6889506160352,939.1229560380426,902.1825023849703,935.5762329101562,42149590,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,4.307567287429648,1.7544165551867696
2020-09-18,969.0569903667373,1065.3715788344582,959.4148614832793,1033.6640625,109935390,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,10.48421562449664,2.568420502310416
2020-09-21,1033.6642041717578,1068.4145784139487,990.6186441744247,996.578369140625,63716980,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,-3.5877897573105333,2.645931894258498
2020-09-22,1010.5328852469007,1019.4481640793989,979.7168192816277,1001.6077880859375,38516740,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,0.5046686844758064,2.608021004623944
2020-09-23,1018.6728790811839,1023.3244009481944,980.56960211,989.9403686523438,25066590,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,-1.1648690807297024,2.5950276915903046
2020-09-24,980.6858866183993,1008.3814988150456,969.5417288159174,974.3676147460938,25989895,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,-1.5731001986968196,2.6173774909046497
2020-09-25,992.314522199207,998.7102757344472,977.5848416810015,990.8027954101562,17571115,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,1.686753584102374,2.6278798925027878
2020-09-28,1007.8097105697328,1007.819410604437,986.6551769572606,994.2235107421875,12487900,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,0.3452468390155561,2.626591297256641
2020-09-29,994.2526361041511,999.0882218201953,981.9262575439662,985.3760986328125,7146485,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,-0.8898816024548006,2.637067248157091
2020-09-30,988.4383163531102,1030.689185432719,985.5311448344246,1005.4550170898438,26977680,Dr Reddys,DRREDDY.NS,Pharma,2020,9,September,3,2.0376908354982737,2.6443254819980546
2020-10-01,1012.6647707786294,1018.672878082271,986.1901210612606,990.7737426757812,11385685,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-1.4601622314795892,2.6651197933156716
2020-10-05,1002.0052114404687,1005.8814404982655,989.0198204382249,999.97021484375,9188390,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,0.9282111315477293,2.666166385485566
2020-10-06,999.9700903748627,1013.0038616421076,990.8027885014892,995.512451171875,8450035,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.44578964510173513,2.66690511433153
2020-10-07,997.15980123028,1006.8503726708075,987.1203834130665,989.3976440429688,7912070,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.6142371320125739,2.660312347450791
2020-10-08,996.9661979275849,1010.6879641296302,979.9107539533112,1006.7342529296875,11102775,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,1.7522387475955803,2.668981955424995
2020-10-09,998.3226806096254,1019.060528358362,995.4155090082076,998.7103271484375,11669875,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.7970252087777574,2.679047881800275
2020-10-12,999.6987272603905,1015.1842415116342,990.570225514912,1011.7925415039062,9678985,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,1.309910791933211,2.6568588361971286
2020-10-13,1013.6338290932965,1031.619587468611,999.6502816773888,1001.7628784179688,16819870,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.991276637701799,2.6093069324448375
2020-10-14,1002.9741531059128,1011.6471673058651,986.6649046639378,992.8959350585938,9322630,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.8851339523958113,2.6110690387272677
2020-10-15,997.8672648109817,1001.0361008237406,972.9528417236578,979.9591064453125,8842090,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-1.3029390247748185,2.6318783977554863
2020-10-16,976.0343670104245,993.2835723397949,972.933372321126,984.6686401367188,10115525,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,0.48058471628367183,2.6201489831538565
2020-10-19,1009.9513578434145,1010.7266509139979,977.2069366295749,980.3273315429688,10753270,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.4408903073370163,2.5657593266814787
2020-10-20,980.0947734733026,990.3764561467362,975.0556642154557,982.8468627929688,6901450,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,0.25700918141642326,2.5460579934918983
2020-10-21,987.7696898690336,987.7696898690336,950.94551635467,978.1178588867188,8006955,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.4811536858154608,2.5222631955643755
2020-10-22,976.1700753667038,977.7205431796278,936.3030492093936,973.321044921875,24590740,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.4904126758613181,2.516030396594421
2020-10-23,978.94155082376,986.6940080717858,968.2819221077247,972.59423828125,9087405,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.07467285788352873,2.500901043068523
2020-10-26,970.6076259845478,981.0734906102444,959.6088508977125,964.8126831054688,7040385,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.8000823847705174,2.5118515218388415
2020-10-27,967.119046083015,993.6712359367018,961.4015851780104,988.322021484375,9217170,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,2.436673852922011,2.5252299957459856
2020-10-28,990.3764310854722,998.1288884716599,953.5522585010809,959.5604248046875,18141410,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-2.9101442702339053,2.59054841686397
2020-10-29,953.5522822278328,976.8096549650971,948.6972962054798,957.8064575195312,11551185,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-0.18278862277102403,2.491365688770749
2020-10-30,964.0181325790478,964.8030665792597,943.8908538809749,947.476318359375,6316955,Dr Reddys,DRREDDY.NS,Pharma,2020,10,October,4,-1.078520517277426,2.380323017085742
2020-11-02,948.9008142500907,953.5522769424497,934.3261562283932,941.6619262695312,5854965,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-0.61367149523186,1.3414224224225435
2020-11-03,940.1793026484154,953.5522801133768,936.3224147917124,945.2861938476562,7304100,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,0.38487991040296876,1.1937842272300923
2020-11-04,950.0152084161949,962.2350647374607,945.2959045538416,956.5757446289062,7607400,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,1.194299763894513,1.2136797698533477
2020-11-05,963.7757662396752,968.9214572844473,953.9592126850272,961.0139770507812,5170230,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,0.46397082999389827,1.2029192218570852
2020-11-06,961.8668505986841,961.8668505986841,947.9027026662351,950.2478637695312,5452210,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-1.1202868572515179,1.1864193840871378
2020-11-09,954.521289007374,960.1418086260253,943.8616603991698,945.73193359375,6028255,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-0.4752370773944192,1.140376644374429
2020-11-10,934.9463136865942,943.4740046604965,906.9211978534336,910.5260620117188,9830150,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-3.7226057756398423,1.3089854422583003
2020-11-11,916.728088917565,953.532861552072,909.188795694471,946.2164916992188,13535220,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,3.9197592662691516,1.5111872917086333
2020-11-12,944.8307435683802,954.5213152972866,931.263943147911,935.4987182617188,6582350,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-1.1326978055786086,1.4649474709117387
2020-11-13,939.9854502864891,946.7397503378918,936.1189216606152,941.32275390625,5459350,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,0.6225594467251794,1.453935738086133
2020-11-14,946.0324245020919,949.2884426126253,936.1092878910032,944.259033203125,676080,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,0.31193119306742734,1.4423330158307535
2020-11-17,944.830775323102,945.7707324220501,924.4805740084506,927.2230224609375,6416065,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-1.8041670922011477,1.4719544584541926
2020-11-18,927.3877481507664,929.3258625669644,906.0684895725879,911.6502685546875,6500295,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-1.679504663820619,1.4943188524192352
2020-11-19,906.0683936818882,932.5817818943483,902.5798117605573,912.406005859375,8836445,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,0.08289772193954548,1.447075091533014
2020-11-20,916.7281327713753,921.0501492778367,902.4442387707127,905.2835693359375,4774680,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-0.7806213985548038,1.446890655232934
2020-11-23,908.0066094928044,943.8617264098094,905.312602047611,935.8670043945312,10763015,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,3.3783265370681548,1.5710332084664187
2020-11-24,939.9854287951098,957.4284573706891,927.5427090533793,952.6800537109375,9611490,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,1.7965212190896418,1.6075643413679774
2020-11-25,968.6695499677082,972.3520146316729,926.6125031273285,931.5159301757812,13295580,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-2.2215352838255042,1.646542002455792
2020-11-26,932.2329898291138,955.3546795188913,925.2170254397946,949.9376831054688,8336175,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,1.9776100797558316,1.679335570851267
2020-11-27,949.8698475919738,956.5660065961773,932.0779721884912,935.9057006835938,10018690,Dr Reddys,DRREDDY.NS,Pharma,2020,11,November,4,-1.4771476773089653,1.6943666133277628
2020-12-01,943.8617453408477,943.8617453408477,931.4578245825181,936.1868286132812,5585950,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.03003806147159338,1.6938111112266299
2020-12-02,940.3924209247252,947.5440674081086,932.4267995591586,940.0338745117188,6117260,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.4109271548004889,1.6952864256174474
2020-12-03,943.8616287654546,957.2346051055109,938.5512147091536,954.143310546875,5174465,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,1.5009497442297182,1.719757761839187
2020-12-04,957.428478152379,961.4112889017464,942.3305509743252,951.3331298828125,6998410,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,-0.29452396018495586,1.7184716957751125
2020-12-07,955.4903624565403,983.3991969139922,950.6644767130185,974.6970825195312,12029520,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,2.455917060262247,1.7788698247139505
2020-12-08,978.7477107404267,984.5620535765084,960.5100482803305,972.0030517578125,6638505,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,-0.2763967195587469,1.7730799046825105
2020-12-09,973.902493293785,988.4383514026475,973.902493293785,980.0850830078125,6767490,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.831482085923918,1.7217352066812512
2020-12-10,980.2982899901634,985.8025872166033,971.9644213026237,979.3486328125,4741470,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,-0.07514145537776962,1.6327748794605852
2020-12-11,979.7362575727201,985.3470776300402,966.1113153129962,972.3423461914062,3839815,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,-0.7154027060795598,1.6386261984542427
2020-12-14,959.7543108078424,979.5230429469703,959.7543108078424,973.4761352539062,5918125,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.11660389645076208,1.6243789794931678
2020-12-15,978.1566323537311,983.7868521532372,971.0340266565966,975.1331787109375,5025520,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.17021921719724276,1.6187483081799485
2020-12-16,978.7477778542896,979.086924217695,970.2200862725934,976.6061401367188,4162280,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.15105233397230133,1.6180371489004028
2020-12-17,978.7478537651641,995.124945471939,974.8716246413417,983.1764526367188,6803005,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.6727699355935091,1.6088873228162412
2020-12-18,984.5620895776058,1020.0004584103816,984.2035431546612,1013.3915405273438,18525665,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,3.0732111015874253,1.6971277282008186
2020-12-21,1016.1533159585948,1022.2002231833126,961.7019916843868,982.3429565429688,9061285,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,-3.063829008106589,1.7837894290456249
2020-12-22,989.930687377464,1002.9742188007156,956.7211367968335,1000.4158935546875,7764120,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,1.8397787545930466,1.8068025998059365
2020-12-23,1000.3479779454954,1015.3198626187001,994.4948352876712,1012.4901733398438,4062350,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,1.2069260257605352,1.6552534876579073
2020-12-24,1016.9286499076362,1016.9286499076362,1001.0360881601206,1008.1683349609375,3378180,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,-0.4268523777025912,1.518163127675287
2020-12-28,1013.2752853346935,1014.6028889677118,1005.2999635011295,1008.1683349609375,2055865,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.0,1.497232117350753
2020-12-29,1012.6646859819416,1021.1924359179789,997.276054251755,1001.1522827148438,4412165,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,-0.6959207111345789,1.505565403691276
2020-12-30,1006.1623155849857,1006.1623155849857,996.6752088978344,1002.1890869140625,2376345,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.10356108826992116,1.5055907847143981
2020-12-31,1005.8812899007462,1018.2367681726485,1000.2607112911877,1008.807861328125,6036190,Dr Reddys,DRREDDY.NS,Pharma,2020,12,December,4,0.6604316990163062,1.4584221797690153
2021-01-01,1011.1626961782449,1018.450025307919,1007.8194961285266,1015.8336181640625,2915215,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,0.6964415232339594,1.411439056510458
2021-01-04,1019.4481229221304,1028.8189481584643,1015.8335586755493,1021.822265625,3923440,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,0.5895303476725733,1.410904581721952
2021-01-05,1015.5718605869253,1034.371592351831,1013.0426357018193,1024.66162109375,4770920,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,0.27787175561428956,1.3938085230349473
2021-01-06,1024.661619015356,1030.1077152806945,1012.8584512823645,1024.9329833984375,2713390,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,0.02648311394719549,1.2783057683120045
2021-01-07,1027.3942319557866,1032.045753089768,1018.0913079809208,1021.5606079101562,3266465,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,-0.3290337556607126,1.2517823752789001
2021-01-08,1027.181301856358,1038.8293891202213,1023.130708728751,1034.614013671875,4045915,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,1.2777906333352629,1.1751412846869436
2021-01-11,1035.7283575770398,1051.8146830485753,1032.239657107094,1049.8377685546875,4599235,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,1.4714429421638142,1.1545263312736072
2021-01-12,1054.518352770055,1055.01258143132,1032.908447057131,1037.637451171875,3741860,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,-1.1621145426696455,1.1387504019204069
2021-01-13,1039.7984320310654,1041.736546536249,1015.1843541566078,1025.2625732421875,3296060,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,-1.1926013190552975,1.1720187478576474
2021-01-14,1028.1502440661095,1032.6272834021597,1020.4171868759414,1028.925537109375,2674860,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,0.35727080679479606,1.1719004358704297
2021-01-15,1030.107702374479,1030.107702374479,1006.9666139807582,1010.3002319335938,2577605,Dr Reddys,DRREDDY.NS,Pharma,2021,1,January,1,-1.8101703674404335,1.2109697183602524
